0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
255.61,19.988,19.986,55.472,61.039,59.388,115.431,1191.384,1089.752,82.488,91.841,86.059,65.228,91.295,89.842,19.989,20.044,97.685,69.944,207.146,139.836,103.705,71.74,133.379,66.39,114.771,73.444,163.941,69.919,149.741,91.681,393.45,138.282,154.683,121.797,186.646,125.868,117.412,91.055,19.992,19.99,389.898,562.969,737.391,813.037,608.716,500.012,418.15
259.2,19.98,19.987,54.041,58.166,60.148,73.392,1082.214,1066.481,83.266,90.143,81.087,69.659,85.614,80.771,19.988,20.015,96.401,68.414,229.629,137.348,102.957,71.158,129.17,62.829,115.36,73.53,164.834,69.826,138.161,93.456,295.981,155.59,182.569,112.844,187.472,122.527,121.826,89.469,19.992,19.99,375.251,545.567,796.246,753.353,554.813,481.707,406.156
262.8,19.984,19.981,52.836,59.117,58.725,70.787,1170.559,1080.332,82.684,73.134,74.137,62.808,83.722,87.587,19.993,20.017,97.55,69.906,216.17,137.005,102.633,70.77,130.607,63.468,115.028,72.456,158.241,71.194,156.816,94.342,312.575,144.654,159.355,122.59,167.046,134.246,116.98,93.586,19.992,19.99,387.653,569.728,844.434,801.166,580.105,482.017,411.042
266.41,19.976,19.987,53.862,58.509,73.282,93.177,1183.527,1143.326,74.393,76.496,82.863,76.542,88.173,86.214,19.989,20.024,95.216,68.681,233.289,139.806,101.529,72.827,128.088,63.861,117.174,74.318,162.997,72.151,148.625,92.076,260.081,135.656,160.156,118.711,162.468,125.667,113.756,89.232,19.992,19.99,391.782,565.409,730.596,794.255,586.497,499.37,427.819
270,19.981,19.998,57.153,68.48,61.833,119.826,1087.395,1019.508,79.479,72.957,78.906,69.932,80.387,85.343,19.994,19.991,98.976,68.845,189.269,143.653,101.933,72.062,124.486,65.021,109.691,72.263,162.16,71.523,138.439,95.028,339.51,134.669,165.604,114.062,164.636,124.137,114.233,90.096,19.992,19.99,366.049,533.283,831.007,793.914,572.978,483.339,411.406
273.61,19.982,19.991,52.853,62.091,56.283,72.447,1167.049,1014.384,117.543,74.044,67.583,71.807,83.845,89.159,19.99,19.995,94.229,71.201,219.605,132.568,103.637,70.089,141.426,65.464,113.538,74.541,165.069,71.979,152.609,90.204,333.763,130.071,161.266,112.926,167.973,122.364,116.985,89.311,19.992,19.991,401.718,594.649,808.397,792.208,590.15,495.116,427.091
277.21,20.034,19.983,57.065,65.65,63.918,91.536,1176.055,1089.169,87.739,84.464,79.291,69.724,91.036,90.053,19.989,20.002,95.806,71.283,224.836,131.703,103.338,71.154,131.066,64.619,114.118,72.569,162.399,71.974,133.679,90.928,281.28,138.751,173.65,116.06,182.758,122.911,117.38,84.876,19.992,19.991,388.988,535.025,714.211,760.163,587.862,497.156,430.785
280.81,20.025,19.98,57.495,75.756,60.706,74.703,1212.818,1129.62,80.016,79.539,75.456,73.332,82.984,86.533,19.995,19.997,98.112,70.046,198.265,139.45,103.088,69.134,123.588,63.239,111.795,71.644,149.955,71.641,138.428,94.106,287.375,148.276,158.848,113.877,167.489,120.931,119.861,90.291,19.992,19.991,354.594,507.85,790.694,662.453,499.109,438.551,377.698
284.41,20.003,19.985,57.606,64.426,62.53,43.969,1054.186,1027.321,81.966,72.52,73.606,78.398,80.617,79.335,19.992,19.992,96.468,71.531,197.367,138.437,101.657,71.763,120.524,66.823,110.32,73.918,168.668,72.324,145.138,93.33,389.027,132.42,143.7,116.241,156.722,121.188,116.423,87.794,19.992,19.991,375.841,579.365,838.017,765.356,529.551,437.806,368.445
288,19.994,19.983,54.348,60.217,62.419,64.397,1149.725,1152.971,83.313,87.937,81.01,73.421,76.222,83.511,19.991,20.006,96.419,69.259,221.407,134.206,100.833,72.019,136.737,63.825,117.563,72.658,171.355,71.378,160.378,91.411,393.353,148.194,169.9,112.244,191.467,111.459,113.071,87.671,19.992,19.991,408.879,595.833,814.195,793.939,608.498,518.22,445.976
291.6,19.973,19.983,54.756,60.321,68.971,67.565,1095.932,1163.806,74.245,79.297,76.968,65.185,84.47,81.029,19.987,20.01,95.35,69.99,218.26,130.283,103.295,68.552,129.888,63.746,117.172,71.909,167.298,71.358,145.207,94.437,309.151,151.822,187.194,111.09,190.092,124.583,108.939,86.456,19.992,19.991,387.039,522.708,742.943,773.55,564.737,487.863,399.213
295.2,19.985,19.98,57.952,63.505,66.349,54.391,1143.596,1042.205,102.577,72.711,69.205,63.038,80.695,79.816,19.986,20.015,94.563,68.02,193.501,141.26,103.229,70.386,129.137,63.395,113.618,74.747,161.768,72.884,143.424,98.893,291.535,150.272,156.644,122.055,160.372,126.972,117.887,86.016,19.993,19.991,373.245,561.874,845.655,733.23,532.71,450.023,379.733
298.81,19.983,19.985,55.618,65.512,52.799,53.704,1105.625,1154.487,98.13,75.213,77.239,72.521,77.432,87.346,19.994,20.015,99.907,68.632,209.641,143.114,102.635,71.455,129.803,64.555,116.375,72.505,164.959,74.169,142.194,92.961,289.02,137.597,150.899,116.314,161.083,120.144,105.047,86.459,19.993,19.991,386.582,580.197,752.406,803.275,588.031,488.034,415.439
302.4,19.988,19.982,55.362,60.037,54.939,62.108,984.827,1147.079,81.052,78.9,70.965,63.526,74.696,83.105,19.997,20.013,97.085,70.659,197.919,139.528,103.704,69.966,140.294,65.17,117.479,74.373,161.745,71.158,156.098,93.174,318.047,137.601,152.905,109.152,154.305,124.884,111.624,93.867,19.993,19.991,386.28,591.856,914.65,795.057,595.812,501.146,423.664
306.01,19.994,19.982,58.604,63.359,61.592,44.064,1288.044,1224.875,74.085,79.072,72.966,66.664,82.864,84.508,19.992,20.033,96.977,69.739,225.822,138.1,104.315,73.213,136.377,63.106,119.397,73.248,168.176,71.56,153.363,88.68,305.645,136.414,168.67,115.86,168.06,112.337,112.281,88.267,19.993,19.991,404.391,580.803,745.331,783.469,600.118,510.172,429.913
309.6,20.027,19.984,55.726,70.245,64.115,134.97,1251.513,1128.908,80.89,81.297,81.459,74.792,82.88,87.158,19.986,20.02,99.017,68.048,214.258,138.416,102.63,70.66,123.696,63.607,114.839,73.879,162.094,73.558,145.076,97.14,317.808,144.139,171.823,114.244,177.607,117.85,123.238,85.17,19.993,19.991,363.388,493.038,717.415,758.062,547.675,465.831,399.231
313.21,20.029,19.981,56.41,65.391,63.085,51.861,1230.223,1107.765,107.623,93.208,78.991,74.188,83.147,83.08,19.989,20.002,89.812,70.811,193.374,138.101,101.654,69.801,131.955,64.726,113.805,73.381,160.845,72.994,144.533,94.862,388.07,137.915,150.673,111.872,162.331,128.091,117.108,91.677,19.993,19.991,384.44,600.976,895.063,754.421,527.007,446.765,371.923
316.81,20.029,19.983,52.638,69.119,59.12,65.023,1141.879,1052.098,84.287,94.529,76.815,79.599,77.108,86.887,19.98,20.005,97.222,66.891,232.108,137.626,103.274,72.139,137.807,64.754,115.611,73.124,172.523,72.981,158.873,93.679,348.143,152.029,146.111,111.862,168.92,119.628,118.684,89.566,19.993,19.991,423.259,593.573,854.874,813.676,598.018,498.244,429.031
320.41,20.034,19.982,50.947,66.603,59.783,131.199,1214.314,1081.336,81.17,82.269,77.32,68.459,74.642,78.988,19.991,20.006,96.896,71.489,244.24,138.845,106.337,70.888,140.376,63.704,120.575,74.199,173.785,72.161,146.896,96.832,320.745,159.907,163.283,109.808,162.902,119.5,113.582,89.686,19.993,19.991,397.196,568.308,704.461,786.315,583.504,495.573,418.886
324.01,20.03,19.983,52.879,65.061,70.178,51.788,1236.379,1077.467,73.21,78.737,85.037,64.329,84.685,86.335,19.995,19.989,94.435,69.227,203.622,141.428,105.372,72.666,126.533,63.877,111.659,75.609,159.096,72.498,135.955,98.806,284.199,157.912,155.785,110.641,161.42,123.161,114.575,85.83,19.993,19.991,359.7,508.623,808.678,737.668,528.285,455.682,382.485
327.61,20.002,19.992,54.06,61.085,60.567,56.939,1173.082,1075.164,81.807,77.318,79.123,74.015,80.444,79.428,19.99,20.001,96.972,70.001,183.516,145.247,102.669,70.676,132.471,65.111,116.983,75.449,168.655,72.814,145.315,95.631,344.479,141.387,145.321,110.997,167.015,120.856,115.024,87.334,19.993,19.991,384.408,591.317,834.748,751.72,536.117,442.129,371.301
331.21,20.004,19.999,57.888,69.078,65.765,65.63,1021.99,1140.453,87.017,84.908,71.468,81.945,75.998,80.85,19.996,20.008,97.516,72.37,215.596,138.735,105.719,71.932,141.205,66.316,118.344,72.005,167.92,75.189,158.454,92.11,347.638,146.086,156.792,107.887,182.523,112.795,109.488,90.477,19.993,19.991,402.271,574.58,710.656,807.379,624.694,528.55,443.495
334.8,20.008,19.992,53.822,63.764,59.726,68.714,1112.108,1136.508,78.826,90.08,80.616,64.429,82.324,81.423,20.01,19.992,98.052,70.974,226.432,135.707,106.261,71.073,143.839,64.919,115.221,70.357,170.27,72.451,139.905,91.721,415.741,146.097,190.581,109.42,195.75,121.626,116.433,87.634,19.993,19.991,392.304,558.908,825.407,793.706,592.762,518.928,444.385
338.4,20.003,19.985,51.622,62.84,69.718,68.188,1167.376,1202.804,81.613,77.977,81.685,71.585,99.254,94.905,20.005,20,100.164,70.089,204.541,139.932,102.395,73.478,127.584,63.615,114.787,71.904,171.537,75.532,148.376,95.611,348.299,156.285,182.737,127.219,181.312,129.643,123.752,84.97,19.993,19.991,379.432,553.706,868.018,697.007,535.419,460.684,396.126
342.01,19.993,19.983,52.831,69.663,61.926,63.096,1086.405,1144.758,71.417,75.86,78.504,67.972,77.262,90.796,19.989,20.002,100.081,68.961,195.648,142.938,100.107,73.32,129.495,66.24,116.272,74.094,168.192,73.745,144.319,101.655,336.59,147.148,158.068,122.861,162.216,132.047,122.357,88.587,19.993,19.991,390.629,582.628,865.656,788.34,538.701,448.323,360.173
345.6,19.982,19.981,53.912,51.003,61.903,68.41,963.425,1095.146,80.417,86.522,70.615,65.767,72.77,79.732,19.998,19.994,101.363,71.738,212.489,143.85,102.116,72.201,143.815,66.43,121.429,75.338,174.221,75.289,160.078,97.108,360.793,151.112,148.98,116.872,168.886,127.385,114.559,89.979,19.993,19.991,408.279,591.706,734.477,811.387,624.509,521.267,433.807
349.21,19.985,19.979,54.281,67.686,59.462,90.987,1183.629,1117.332,81.201,82.565,78.232,63.1,83.267,82.652,19.997,20.04,96.118,71.749,211.916,138.132,104.537,72.003,143.036,64.133,115.98,75.173,174.399,74.265,158.043,97.92,390.519,159.176,185.78,111.099,190.014,114.421,114.411,91.843,19.993,19.991,402.769,601.08,909.69,800.787,607.2,514.181,450.72
352.8,19.983,19.98,47.437,67.98,63.122,118.699,1167.658,1164.984,80.853,88.284,86.84,72.745,89.413,93.762,20.016,20.048,102.063,70.018,229.699,139.811,101.922,72.914,132.834,64.357,118.863,74.252,172.135,74.739,145.074,103.598,265.595,156.005,178.052,118.629,178.661,125.653,121.516,87.605,19.993,19.991,396.137,547.364,685.734,778.963,579.212,492.435,412.286
356.41,19.993,19.982,48.139,61.558,62.683,99.838,1163.842,1053.787,75.81,79.021,83.174,65.404,81.915,86.189,20.004,20.067,101.912,70.255,182.198,144.38,101.365,74.739,129.603,65.858,115.465,75.314,164.621,74.572,139.24,101.256,344.968,161.942,155.041,121.351,168.327,123.934,122.736,87.982,19.993,19.991,375.482,547.575,805.007,766.46,554.547,467.671,410.449
360.01,19.999,19.981,53.43,62.057,61.585,90.175,1191.663,1161.535,96.336,82.927,76.519,67.518,80.808,86.125,20.007,20.073,101.278,71.092,222.735,143.141,101.859,73.583,128.122,67.961,114.696,76.534,161.525,74.917,141.697,96.865,286.818,149.908,154.746,114.649,170.654,129.206,120.988,95.456,19.993,19.991,380.427,528.942,699.96,786.783,584.444,494.924,410.803
363.6,19.989,19.982,57.114,60.99,57.933,92.464,1164.358,1100.937,89.872,89.069,82.067,62.563,81.948,80.7,20.009,20.085,98.052,72.633,205.977,138.027,99.342,74.167,132.282,66.235,111.963,76.595,159.85,75.115,137.81,98.24,311.028,158.186,160.945,113.55,153.15,125.547,118.401,90.193,19.993,19.991,370.42,536.255,767.552,781.947,581.844,486.317,405.019
367.2,19.985,19.98,54.504,65.17,62.541,67.4,1011.76,1172.235,88.792,92.143,74.928,79.064,92.22,83.055,20.005,20.082,98.046,72.571,208.246,141.451,100.048,74.411,139.264,65.611,116.866,73.591,163.435,73.748,148.678,99.631,416.034,140.362,156.394,115.99,162.869,130.021,117.412,86.306,19.993,19.991,397.528,602.568,804.589,821.149,617.576,513.487,435.993
370.8,19.984,19.982,55.439,69.363,64.692,89.33,1135.471,1102.225,79.814,96.213,76.338,79.417,85.925,92.125,20.021,19.998,97.29,70.475,222.516,137.949,101.927,70.308,141.585,67.132,121.72,71.123,171.462,74.142,160.108,93.058,413.815,149.312,179.107,113.617,199.633,122.642,119.799,87.929,19.993,19.991,402.738,579.69,869.272,825.465,613.475,523.701,444.35
374.41,19.987,19.987,55.968,65.111,64.307,137.494,1175.766,1182.796,87.27,86.303,81.962,72.897,89.7,101.967,20.005,20.029,96.978,71.162,227.99,142.408,107.858,71.14,131.989,64.591,117.156,73.68,165.926,73.712,145.712,96.679,338.941,156.867,176.591,118.957,193.126,119.331,126.425,92.863,19.993,19.991,386.291,554.342,825.039,772.774,563.453,479.028,409.729
378.01,19.987,19.988,55.988,58.723,57.158,75.041,1210.871,1115.757,82.464,79.154,80.857,71.017,82.091,89.065,20.015,20.054,101.476,72.712,205.497,143.641,102.869,73.93,131.103,66.177,113.522,76.728,171.449,73.938,158.213,95.317,307.633,151.832,158.147,128.296,166.411,124.226,123.932,97.917,19.992,19.991,386.65,579.055,832.414,777.67,543.275,451.358,395.285
381.61,19.987,19.989,53.029,66.845,67.187,72.613,1203.999,1102.541,81.443,86.848,81.995,73.665,78.018,82.417,20.014,20.027,100.198,70.707,193.746,146.211,103.964,73.858,130.908,66.577,117.753,75.088,171.066,74.762,148.922,98.034,346.174,149.097,145.348,120.402,174.869,126.839,116.647,88.764,19.992,19.991,385.805,548.75,714.108,829.93,624.81,515.891,430.506
385.21,19.987,19.986,54.31,68.934,59.517,82.59,1145.532,1173.959,88.61,80.425,82.494,78.007,86.897,83.273,19.991,20.009,99.869,73.003,215.969,135.622,106.259,73.09,140.882,67.046,117.351,73.18,164.778,74.633,134.906,97.279,332.648,155.92,174.836,114.039,180.784,125.025,119.038,91.077,19.992,19.991,382.442,526.26,734.597,802.941,607.121,518.238,448.969
388.8,19.987,19.986,54.668,62.703,69.561,97.129,1153.436,1089.24,87.157,79.16,81.764,74.261,94.344,89.799,19.994,20.024,100.791,72.43,207.566,142.657,104.468,72.795,136.21,66.091,118.409,74.218,161.324,73.411,133.127,99.395,304.712,147.191,168.682,120.352,172.108,135.095,126.398,91.923,19.992,19.991,381.437,536.055,673.674,783.786,591.719,509.14,445.299
392.4,19.989,19.982,53.918,65.04,64.519,55.985,1159.431,1162.399,106.166,93.2,84.599,78.922,92.358,97.978,20.001,20.011,99.783,71.434,198.013,145.619,104.069,71.118,131.065,65.593,116.842,76.858,158.877,74.716,144.9,100.984,392.185,147.666,172.937,123.449,186.658,125.605,126.81,90.464,19.992,19.991,377.181,552.695,804.635,835.915,604.427,503.352,427.944
396,20.001,19.982,55.323,67.435,64.626,55.228,1155.735,1197.709,82.173,85.868,90.574,70.39,96.045,94.959,20.01,20.004,100.774,71.126,215.698,149.267,105.154,74.253,135.491,67.588,118.065,76.067,169.309,75.189,148.361,93.794,356.972,150.733,191.977,118.217,203.017,129.204,126.712,91.16,19.992,19.991,399.081,569.774,762.193,801.031,607.948,506.545,425.126
399.61,20.008,19.983,52.828,59.582,62.823,66.875,1088.004,1066.677,87.778,92.743,95.222,75.103,86.132,97.516,20.001,20.009,98.343,71.809,216.044,142.992,105.141,72.251,131.893,67.101,117.006,75.791,166.535,74.334,148.175,94.736,305.287,162.064,187.702,126.817,184.787,132.27,124.59,95.946,19.992,19.991,386.364,567.16,828.82,805.333,586.347,495.334,408.524
403.21,20.003,19.983,57.543,68.793,63.652,64.305,1085.764,1095.08,89.175,85.577,79.779,76.134,97.57,94.911,20.006,20.019,102.158,71.308,220.6,142.425,104.094,72.561,139.991,66.476,122.353,76.079,166.065,73.785,167.58,100.284,361.333,142.756,171.943,129.929,188.334,143.488,129.674,91.515,19.992,19.991,405.442,599.914,854.341,837.295,623.886,519.114,429.272
406.8,20.002,19.982,57.703,68.474,62.212,66.057,1160.414,1199.554,89.572,96.522,85.334,74.246,95.426,91.214,20.006,20.016,102.133,72.136,241.463,142.644,103.936,74.91,140.02,67.374,121.534,76.103,171.434,74.504,148.86,94.112,359.396,146.608,191.26,124.14,205.104,133.387,126.751,92.802,19.992,19.991,403.601,564.038,815.044,830.477,598.616,505.052,435.954
410.41,19.99,19.984,60.208,66.573,65.349,69.494,1176.486,1149.97,76.461,76.354,84.067,72.811,91.243,89.272,20.01,20.02,104.357,74.214,221.001,146.525,106.783,74.196,129.744,66.529,116.474,77.148,168.574,74.418,144.046,100.155,363.471,161.703,169.973,130.756,190.48,143.301,132.973,98.003,19.992,19.991,383.184,553.658,752.936,823.886,613.235,508.651,407.554
414,19.987,19.982,55.288,63.687,64.027,45.944,1218.131,1254.304,81.421,89.577,80.797,68.184,86.19,85.41,20.013,20.018,103.708,73.742,214.327,148.488,108.204,75.553,133.498,66.951,119.882,76.486,159.242,77.194,145.378,98.753,307.719,162.099,173.461,128.289,171.547,133.579,123.276,96.445,19.992,19.991,383.471,581.997,836.856,817.103,571.519,485.369,426.518
417.61,19.987,19.977,52.916,68.996,65.778,62.776,1147.547,1133.567,78.829,88.109,80.748,74.05,81.611,80.3,20.003,20.029,102.191,75.674,210.077,145.785,104.437,74.828,134.76,65.651,121.387,75.7,170.045,74.653,157.566,93.755,333.818,154.499,163.811,131.243,178.624,131.723,126.62,96.294,19.992,19.991,406.546,559.855,714.252,809.793,618.379,515.839,431.159
421.21,19.986,19.979,53.121,69.526,61.168,87.254,1131.085,1138.944,85.292,100.703,81.573,69.641,85.301,89.089,19.984,20.052,103.582,75.041,243.391,145.186,108.536,74.703,144.178,65.641,116.002,76.402,167.237,74.458,145.589,94.604,330.109,143.442,183.113,126.29,186.181,133.38,127.419,97.439,19.992,19.991,388.99,577.282,785.413,816.122,609.184,512.583,437.266
424.81,19.988,19.98,57.855,63.496,68.639,130.488,1218.127,1071.062,102.73,87.138,86.36,73.432,84.322,84.353,19.989,20.065,100.863,73.189,226.463,145.674,106.716,73.927,135.043,66.946,116.052,73.889,160.662,74.51,140.806,98.494,292.828,148.173,182.949,125.398,183.182,139.429,128.114,95.407,19.992,19.991,382.092,530.085,674.674,786.023,595.345,503.987,434.714
428.41,19.989,19.984,56.294,65.373,64.655,70.409,1170.044,1092.111,84.763,86.627,74.513,72.977,84.207,88.897,20.014,20.046,100.473,72.937,211.684,147.956,106.641,74.539,138.535,66.953,117.146,73.754,168.217,77.087,143.175,100.256,374.376,142.958,176.964,125.569,178.911,139.053,126.4,96.147,19.992,19.991,393.649,565.419,737.3,815.434,609.497,511.329,430.327
432.01,19.991,19.981,57.473,69.57,66.538,63.486,1233.805,1137.251,80.91,110.291,79.448,78.823,90.522,91.76,20.004,20.019,97.652,71.928,204.674,142.799,105.345,75.602,141.394,68.948,117.133,73.484,162.963,77.675,149.619,96.471,311.822,151.866,182.375,122.522,199.683,139.684,124.963,91.665,19.992,19.99,387.285,551.539,778.157,819.991,624.96,519.881,437.094
435.61,19.993,19.98,57.78,64.741,62.283,56.53,1269.72,1141.545,118.615,75.953,93.029,73.255,93.615,93.417,19.99,19.996,101.229,74.726,230.886,144.501,107.129,74.161,128.227,67.446,115.636,75.496,162.649,75.261,147.053,98.454,337.694,153.798,175.708,125.32,175.111,138.864,130.089,95.419,19.992,19.99,376.913,555.433,866.234,777.818,553.887,481.301,399.996
439.21,19.995,19.98,51.562,61.08,60.98,64.461,1119.497,1220.834,80.212,91.914,79.827,76.001,93.412,94.735,20,19.981,102.446,73.722,256.473,151.577,105.081,74.877,137.599,66.597,117.795,76.181,169.436,73.851,149.519,97.222,281.169,145.577,170.978,126.577,175.759,133.139,121.581,97.244,19.992,19.99,398.887,584.284,683.715,835.65,618.526,504.322,422.458
442.81,19.992,19.98,55.524,67.132,62.382,59.698,1118.714,1148.087,74.389,106.014,78.512,63.32,84.814,85.916,20.002,19.995,104.529,72.852,228.522,148.757,104.621,73.964,135.658,66.976,120.212,72.94,169.693,76.469,157.647,96.714,373.953,153.233,181.305,120.321,190.793,130.878,125.561,94.559,19.992,19.99,391.362,569.914,771.152,837.476,625.308,527.476,446.823
446.4,19.987,19.983,51.178,59.328,61.902,113.885,1152.05,1194.789,92.569,88.293,78.565,74.384,102.409,95.761,20.014,20.019,101.698,73.023,249.456,139.121,109.294,72.464,145.999,67.049,119.279,74.009,174.04,75.197,155.621,94.725,301.907,154.888,194.386,123.079,187.978,137.658,129.524,95.144,19.993,19.99,415.306,591.165,765.156,817.188,619.321,524.432,427.187
450,19.983,19.981,54.926,58.682,62.525,74.716,1120.689,1138.113,99.576,85.904,84.362,76.223,94.406,98.838,19.997,20.018,103.341,74.687,240.861,149.223,104.94,74.808,131.129,68.492,117.235,76.266,161.82,74.697,152.041,99.055,312.605,152.052,179.37,129.419,176.6,138.966,127.683,93.916,19.993,19.99,381.52,556.295,771.806,799.793,570.838,484.493,415.803
453.61,19.984,19.98,54.154,60.162,66.736,54.705,1142.331,1167.716,123.143,91.467,79.6,68.059,81.951,91.417,20.009,19.994,104.521,75.411,215.425,151.169,105.823,77.239,132.182,67.15,117.797,77.652,167.392,75.658,153.278,97.967,385.272,142.352,164.339,125.746,170.403,144.309,128.481,100.647,19.993,19.99,393.369,616.893,863.42,837.364,603.242,503.117,423.303
457.2,19.984,19.983,56.444,62.366,61.313,90.496,1171.994,1103.535,130.809,83.606,80.588,72.422,80.722,86.458,20.002,20.012,101.726,74.055,248.31,146.752,109.062,74.467,143.248,68.375,120.461,76.1,182.738,76.019,155.131,98.658,270.866,141.685,166.72,121.248,171.125,132.917,123.29,98.944,19.993,19.99,419.039,593.347,821.22,810.44,610.167,521.262,452.711
460.81,19.984,19.98,52.425,64.494,69.85,61.324,1204.852,1118.576,81.644,85.52,82.179,69.044,83.475,91.226,20.011,20.002,100.096,73.805,215.758,145.829,107.711,74.235,136.154,66.754,117.996,77.334,168.462,74.075,156.729,102.778,424.996,157.224,168.823,123.328,170.239,133.104,125.086,94.334,19.993,19.99,383.212,546.485,804.719,823.971,604.536,505.781,419.513
464.4,19.98,19.98,52.788,63.569,65.697,82.275,1198.349,1132.655,81.659,95.195,79.035,76.41,86.388,84.645,20.024,19.976,103.509,73.668,240.018,150.577,107.294,74.172,147.767,66.144,121.133,75.581,169.169,75.439,164.714,101.117,407.468,155.817,192.25,122.626,205.445,137.16,124.637,92.195,19.993,19.99,407.105,612.745,874.634,815.916,636.444,540.821,442.868
468,19.981,19.98,54.84,67.37,64.724,81.656,1175.558,1173.967,94.036,90.726,84.232,74.177,91.456,95.641,20.011,20.007,102.751,74.671,223.664,145.164,106.917,75.334,138.879,67.809,117.517,72.429,177.837,78.938,150.758,101.271,365.546,169.587,181.731,124.315,186.494,133.806,134.943,97.804,19.993,19.99,417.005,633.276,861.404,827.158,594.803,501.151,420.437
471.61,19.98,19.984,57.917,62.321,66.822,71.189,1113.493,1183.375,85.523,87.167,81.193,72.199,90.118,97.332,20.016,20.043,105.34,75.147,230.156,146.223,108.365,74.05,142.285,67.79,122.204,78.24,170.624,75.953,155.541,103.171,299.976,162.85,165.015,126.812,175.941,130.838,127.971,96.077,19.993,19.99,411.832,579.398,743.55,823.506,615.832,521.155,442.479
475.2,19.98,19.982,52.666,71.222,74.216,72.473,1171.835,1211.443,85.117,101.576,81.218,88.201,93.742,94.544,20.001,20.039,104.323,74.312,243.204,153.637,108.99,74.688,138.748,68.885,121.247,78.284,174.335,76.533,148.346,103.506,332.64,154.911,172.119,127.699,177.162,132.276,127.561,91.038,19.993,19.99,388.677,524.044,739.755,811.386,596.566,513.329,446.414
478.81,19.979,19.978,57.746,68.702,68.431,78.261,1202.015,1129.817,82.19,85.877,83.832,81.586,99.78,83.895,20.022,20.008,108.057,75.198,233.453,155.137,106.817,76.303,135.555,66.962,119.816,77.246,163.887,77.88,145.588,103.134,330.976,144.68,166.654,123.191,175.129,136.352,124.545,97.944,19.993,19.99,381.791,591.744,878.804,808.895,595.006,489.425,412.812
482.4,19.98,19.979,55.919,65.748,68.97,75.249,1134.632,1128.237,109.772,96.658,82.943,77.251,85.964,94.984,20.006,20.022,105.617,75.754,254.002,148.044,109.222,73.671,147.066,67.516,121.342,78.756,171.795,78.082,161.628,100.519,337.059,152.35,163.917,122.289,182.281,130.024,123.446,96.113,19.993,19.99,424.892,623.347,847.891,838.963,614.439,509.633,430.289
486.01,19.979,19.978,54.897,64.544,64.718,78.832,1157.601,1119.373,96.531,93.118,85.47,72.914,88.578,81.776,20.002,20.029,104.225,74.91,243.058,146.47,106.965,73.934,143.208,69.974,123.115,77.497,176.18,77.402,161.612,100.469,362.931,146.386,174.406,119.187,179.41,132.778,121.001,100.101,19.993,19.99,404.056,565.835,761.578,850.187,621.323,527.241,432.246
489.61,19.988,19.976,53.018,66.747,70.822,63.148,1171.531,1209.651,79.506,86.215,79.296,70.045,83.224,83.923,19.99,20.016,103.782,73.612,224.124,144.369,110.366,75.772,138.498,66.714,121.005,80.026,171.857,77.437,159.331,105.655,289.814,150.905,192.67,124.351,198.931,133.092,124.596,100.705,19.993,19.99,397.936,568.526,769.135,800.252,602.198,521.119,433.36
493.2,19.997,19.981,54.971,66.196,68.402,66.58,1153.503,1046.258,94.041,91.272,89.588,80.138,85.015,88.763,20.004,20.015,105.41,76.018,216.845,150.662,105.595,76.872,138.999,69.008,119.278,77.985,168.466,78.353,152.253,99.805,369.356,153.488,173.085,126.656,180.985,142.295,128.754,93.777,19.993,19.99,395.184,595.178,903.88,770.782,558.287,474.296,408.291
496.8,19.993,19.987,54.297,64.574,68.474,64.725,1116.248,1094.89,126.157,82.835,79.498,75.033,81.483,80.02,19.995,19.998,102.831,76.907,232.093,144.869,107.624,76.005,138.92,68.179,121.12,79.601,169.454,79.361,156.584,101.634,343.449,154.423,162.944,125.669,165.025,131.807,124.434,96.29,19.993,19.99,406.375,598.678,877.241,789.385,568.264,484.199,414.466
500.41,19.99,19.984,56.824,69.594,68.197,68.744,1257.036,1186.818,84.169,84.414,81.565,63.708,82.974,88.469,20.007,19.999,99.248,76.459,234.011,150.182,110.39,73.583,143.326,68.971,121.515,77.432,175.896,79.137,166.134,103.077,394.936,156.768,162.721,123.901,176.845,124.182,120.393,97.329,19.993,19.99,409.481,609.627,805.203,851.06,633.514,518.947,436.565
504,19.985,19.981,62.761,69.714,68.866,84.64,1170.761,1161.814,82.102,87.033,72.235,65.075,84.295,87.612,19.997,19.996,105.631,74.432,230.179,147.874,109.907,75.947,136.753,67.881,121.656,78.262,174.596,77.543,152.301,104.091,282.275,159.881,185.818,119.099,197.969,130.426,118.846,95.029,19.993,19.99,402.105,551.008,677.361,812.586,593.012,510.517,442.904
507.6,19.987,19.984,54.741,66.943,64.584,50.42,1219.057,1079.177,83.033,79.904,78.444,77.547,84.296,95.677,19.986,19.996,106.553,75.048,182.817,151.24,106.716,75.764,130.431,68.679,117.348,78.803,166.415,77.324,151.284,102.828,315.68,164.935,161.364,123.804,178.748,138.844,123.824,94.106,19.994,19.99,379.728,577.042,898.049,772.321,562.173,477.222,397.811
