0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
230.41,20.000 ,20.004 ,19.996,19.995,20.130,20.216,24.185,24.116,21.197,20.463,20.190,20.196,20.082,20.015,20.005,20.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234.01,20.003 ,20.003 ,19.994,19.993,20.205,20.302,24.029,28.912,20.707,20.298,20.053,20.049,20.037,20.021,20.004,20.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237.6,20.003 ,20.004 ,19.994,19.998,20.148,20.851,22.703,26.859,21.250,20.215,20.300,20.082,20.179,20.047,20.005,20.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241.21,20.003 ,20.004 ,19.996,19.998,20.121,23.583,30.110,26.143,21.104,20.282,20.431,20.109,20.342,20.087,20.004,20.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244.8,20.004 ,20.005 ,19.994,20.001,20.087,22.629,24.873,26.316,20.906,20.282,20.208,20.072,20.162,20.059,20.004,20.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248.4,20.004 ,20.004 ,19.994,20.002,20.095,21.492,25.683,25.615,21.799,20.145,20.104,20.029,20.116,20.030,20.003,20.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,20.003 ,20.004 ,19.995,19.993,20.111,20.808,24.068,24.131,21.358,20.146,20.090,20.033,20.094,20.018,20.004,20.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255.61,20.003 ,20.006 ,19.998,19.997,20.124,20.643,21.799,26.840,21.049,20.077,20.118,20.055,20.034,20.034,19.999,20.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259.2,20.003 ,20.005 ,20.000,19.995,20.068,23.059,25.557,28.820,21.413,20.202,20.209,20.093,20.051,20.065,19.994,20.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262.8,20.003 ,20.003 ,20.006,19.997,20.089,20.823,24.384,30.256,21.018,20.298,20.553,20.294,20.146,20.061,19.984,20.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266.41,20.004 ,20.004 ,20.017,19.998,20.118,21.594,23.637,31.413,21.087,20.617,20.305,20.255,20.110,20.054,19.995,20.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,20.004 ,20.006 ,20.006,19.998,20.167,21.967,26.766,33.372,21.268,20.564,20.143,20.202,20.359,20.061,19.993,20.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273.61,20.004 ,20.004 ,19.998,19.997,20.132,21.672,22.735,34.872,21.184,20.253,20.158,20.162,20.384,20.054,20.003,20.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
